企业代号,销方单位代号,销方单位代号
E2,A08967,39
E2,A10365,39
E2,A05252,38
E2,A12117,38
E2,A00860,37
E2,A05867,37
E2,A06027,37
E2,A10740,37
E2,A00607,36
E2,A03028,36
E2,A07528,36
E2,A00348,35
E2,A02948,35
E2,A09181,35
E2,A13288,35
E2,A06808,34
E2,A10769,34
E2,A12628,34
E2,A05491,33
E2,A11913,33
E2,A01037,32
E2,A02401,32
E2,A05895,32
E2,A05991,32
E2,A07196,32
E2,A08470,32
E2,A10741,32
E2,A11104,32
E2,A13394,32
E2,A02392,31
E2,A07244,31
E2,A10402,31
E2,A00608,30
E2,A04474,30
E2,A05161,30
E2,A06923,30
E2,A07857,30
E2,A10199,29
E2,A10838,29
E2,A12319,29
E2,A01049,28
E2,A06740,28
E2,A07483,28
E2,A10374,28
E2,A05296,27
E2,A05712,27
E2,A06512,27
E2,A07445,27
E2,A08108,27
E2,A09261,27
E2,A10886,27
E2,A11113,27
E2,A00748,26
E2,A01746,26
E2,A01865,26
E2,A02757,26
E2,A02954,26
E2,A05096,26
E2,A05102,26
E2,A05392,26
E2,A05628,26
E2,A08768,26
E2,A09734,26
E2,A10291,26
E2,A10767,26
E2,A13635,26
E2,A00543,25
E2,A09184,25
E2,A11741,25
E2,A13461,25
E2,A03018,24
E2,A03562,24
E2,A03777,24
E2,A03802,24
E2,A04343,24
E2,A04492,24
E2,A05545,24
E2,A05939,24
E2,A06384,24
E2,A06681,24
E2,A07555,24
E2,A09364,24
E2,A11721,24
E2,A11829,24
E2,A13618,24
E2,A02260,23
E2,A05274,23
E2,A07422,23
E2,A08439,23
E2,A10715,23
E2,A10819,23
E2,A11128,23
E2,A11826,23
E2,A00669,22
E2,A03481,22
E2,A04055,22
E2,A04545,22
E2,A05993,22
E2,A07612,22
E2,A09308,22
E2,A11074,22
E2,A12115,22
E2,A13460,22
E2,A00882,21
E2,A02499,21
E2,A02708,21
E2,A02967,21
E2,A03353,21
E2,A04584,21
E2,A06404,21
E2,A11071,21
E2,A11755,21
E2,A11976,21
E2,A11977,21
E2,A00609,20
E2,A03405,20
E2,A03679,20
E2,A03811,20
E2,A07921,20
E2,A10761,20
E2,A12146,20
E2,A12855,20
E2,A00732,19
E2,A00867,19
E2,A01484,19
E2,A02259,19
E2,A02393,19
E2,A02693,19
E2,A03623,19
E2,A03681,19
E2,A05923,19
E2,A06452,19
E2,A07230,19
E2,A08284,19
E2,A10703,19
E2,A10755,19
E2,A11751,19
E2,A11813,19
E2,A11845,19
E2,A12600,19
E2,A13157,19
E2,A00769,18
E2,A02395,18
E2,A02568,18
E2,A02591,18
E2,A05158,18
E2,A05997,18
E2,A10822,18
E2,A11411,18
E2,A11790,18
E2,A12502,18
E2,A12521,18
E2,A00542,17
E2,A00879,17
E2,A00884,17
E2,A01044,17
E2,A01365,17
E2,A02035,17
E2,A02253,17
E2,A02819,17
E2,A02832,17
E2,A02956,17
E2,A05103,17
E2,A05640,17
E2,A05938,17
E2,A06928,17
E2,A08282,17
E2,A10773,17
E2,A10806,17
E2,A10896,17
E2,A11961,17
E2,A13670,17
E2,A02388,16
E2,A03388,16
E2,A03440,16
E2,A03794,16
E2,A03863,16
E2,A05953,16
E2,A05985,16
E2,A06374,16
E2,A07716,16
E2,A07808,16
E2,A08794,16
E2,A10763,16
E2,A10792,16
E2,A11684,16
E2,A11707,16
E2,A13102,16
E2,A00467,15
E2,A00526,15
E2,A00700,15
E2,A00768,15
E2,A00902,15
E2,A02669,15
E2,A05553,15
E2,A06117,15
E2,A06541,15
E2,A07132,15
E2,A09741,15
E2,A10723,15
E2,A10879,15
E2,A11105,15
E2,A11792,15
E2,A13312,15
E2,A13315,15
E2,A00527,14
E2,A00567,14
E2,A01204,14
E2,A02266,14
E2,A02639,14
E2,A05098,14
E2,A06788,14
E2,A07485,14
E2,A07790,14
E2,A08000,14
E2,A08124,14
E2,A08155,14
E2,A09406,14
E2,A09501,14
E2,A10731,14
E2,A10760,14
E2,A10775,14
E2,A10782,14
E2,A10817,14
E2,A10998,14
E2,A11733,14
E2,A12419,14
E2,A00175,13
E2,A00344,13
E2,A01079,13
E2,A02289,13
E2,A02955,13
E2,A03047,13
E2,A07121,13
E2,A08053,13
E2,A08281,13
E2,A09735,13
E2,A10828,13
E2,A10907,13
E2,A11998,13
E2,A13502,13
E2,A13590,13
E2,A00709,12
E2,A02109,12
E2,A02398,12
E2,A03094,12
E2,A03346,12
E2,A03645,12
E2,A03792,12
E2,A03808,12
E2,A05061,12
E2,A06066,12
E2,A06342,12
E2,A06352,12
E2,A06378,12
E2,A07412,12
E2,A07495,12
E2,A07647,12
E2,A08169,12
E2,A08592,12
E2,A08600,12
E2,A08973,12
E2,A09204,12
E2,A09703,12
E2,A10133,12
E2,A10694,12
E2,A10720,12
E2,A10870,12
E2,A11063,12
E2,A00314,11
E2,A00653,11
E2,A00696,11
E2,A00715,11
E2,A00730,11
E2,A01214,11
E2,A01380,11
E2,A02251,11
E2,A02510,11
E2,A02552,11
E2,A03923,11
E2,A05418,11
E2,A05986,11
E2,A06038,11
E2,A06608,11
E2,A06731,11
E2,A06811,11
E2,A07293,11
E2,A07465,11
E2,A08119,11
E2,A08216,11
E2,A08603,11
E2,A08616,11
E2,A09743,11
E2,A09896,11
E2,A10711,11
E2,A10736,11
E2,A10745,11
E2,A10875,11
E2,A11260,11
E2,A11704,11
E2,A13097,11
E2,A13765,11
E2,A00465,10
E2,A00729,10
E2,A00735,10
E2,A00739,10
E2,A00771,10
E2,A01076,10
E2,A01272,10
E2,A01775,10
E2,A02429,10
E2,A02585,10
E2,A02678,10
E2,A02925,10
E2,A02974,10
E2,A03782,10
E2,A05401,10
E2,A05954,10
E2,A06356,10
E2,A06729,10
E2,A06739,10
E2,A06753,10
E2,A07447,10
E2,A07708,10
E2,A07835,10
E2,A07961,10
E2,A08597,10
E2,A08724,10
E2,A09631,10
E2,A09742,10
E2,A10200,10
E2,A10699,10
E2,A10718,10
E2,A10733,10
E2,A10781,10
E2,A10846,10
E2,A10901,10
E2,A11494,10
E2,A11930,10
E2,A13316,10
E2,A13415,10
E2,A13600,10
E2,A00544,9
E2,A00589,9
E2,A00698,9
E2,A00711,9
E2,A00736,9
E2,A00759,9
E2,A00763,9
E2,A00787,9
E2,A01201,9
E2,A02384,9
E2,A02391,9
E2,A02970,9
E2,A03137,9
E2,A03698,9
E2,A03714,9
E2,A04275,9
E2,A04967,9
E2,A05332,9
E2,A05588,9
E2,A05638,9
E2,A05645,9
E2,A05725,9
E2,A07033,9
E2,A07157,9
E2,A07333,9
E2,A07581,9
E2,A08041,9
E2,A08557,9
E2,A08895,9
E2,A10630,9
E2,A10674,9
E2,A10766,9
E2,A10788,9
E2,A10801,9
E2,A10844,9
E2,A10887,9
E2,A10911,9
E2,A11438,9
E2,A11709,9
E2,A11740,9
E2,A11993,9
E2,A12640,9
E2,A13123,9
E2,A13327,9
E2,A13422,9
E2,A00361,8
E2,A00413,8
E2,A00595,8
E2,A00654,8
E2,A00731,8
E2,A00886,8
E2,A00894,8
E2,A01142,8
E2,A01743,8
E2,A02376,8
E2,A02547,8
E2,A02864,8
E2,A03195,8
E2,A03432,8
E2,A03607,8
E2,A03616,8
E2,A03684,8
E2,A03694,8
E2,A03836,8
E2,A04423,8
E2,A05292,8
E2,A05313,8
E2,A05391,8
E2,A05397,8
E2,A05478,8
E2,A05989,8
E2,A06072,8
E2,A06821,8
E2,A06893,8
E2,A07704,8
E2,A07713,8
E2,A07839,8
E2,A08394,8
E2,A08428,8
E2,A08889,8
E2,A09516,8
E2,A09525,8
E2,A09629,8
E2,A09955,8
E2,A10785,8
E2,A10790,8
E2,A10805,8
E2,A10837,8
E2,A10850,8
E2,A11046,8
E2,A11083,8
E2,A11620,8
E2,A11736,8
E2,A11768,8
E2,A11949,8
E2,A12410,8
E2,A12444,8
E2,A12513,8
E2,A13896,8
E2,A00464,7
E2,A00561,7
E2,A00604,7
E2,A00618,7
E2,A00620,7
E2,A00695,7
E2,A00836,7
E2,A01031,7
E2,A01082,7
E2,A01442,7
E2,A02121,7
E2,A02145,7
E2,A02396,7
E2,A02410,7
E2,A03409,7
E2,A03450,7
E2,A03583,7
E2,A03817,7
E2,A04482,7
E2,A04544,7
E2,A05069,7
E2,A05186,7
E2,A05194,7
E2,A05200,7
E2,A05405,7
E2,A05692,7
E2,A05897,7
E2,A06130,7
E2,A06805,7
E2,A06932,7
E2,A07302,7
E2,A07477,7
E2,A07556,7
E2,A07684,7
E2,A07906,7
E2,A08027,7
E2,A08283,7
E2,A08431,7
E2,A08740,7
E2,A09105,7
E2,A09256,7
E2,A09548,7
E2,A09683,7
E2,A09778,7
E2,A09929,7
E2,A10096,7
E2,A10330,7
E2,A10684,7
E2,A10700,7
E2,A10712,7
E2,A10771,7
E2,A10882,7
E2,A10885,7
E2,A11003,7
E2,A11249,7
E2,A11264,7
E2,A11460,7
E2,A11796,7
E2,A11800,7
E2,A11801,7
E2,A11840,7
E2,A12408,7
E2,A12450,7
E2,A12453,7
E2,A12791,7
E2,A13728,7
E2,A00280,6
E2,A00429,6
E2,A00524,6
E2,A00588,6
E2,A00591,6
E2,A00734,6
E2,A00754,6
E2,A00981,6
E2,A01028,6
E2,A01060,6
E2,A01108,6
E2,A01334,6
E2,A01795,6
E2,A02273,6
E2,A02293,6
E2,A02309,6
E2,A02365,6
E2,A02394,6
E2,A02399,6
E2,A02475,6
E2,A02516,6
E2,A02671,6
E2,A02765,6
E2,A02794,6
E2,A03301,6
E2,A03340,6
E2,A03454,6
E2,A03499,6
E2,A03500,6
E2,A03643,6
E2,A04128,6
E2,A04305,6
E2,A04515,6
E2,A04560,6
E2,A04807,6
E2,A04949,6
E2,A04951,6
E2,A05270,6
E2,A05307,6
E2,A05422,6
E2,A05554,6
E2,A05575,6
E2,A05811,6
E2,A05869,6
E2,A05882,6
E2,A05917,6
E2,A05964,6
E2,A06186,6
E2,A06194,6
E2,A06487,6
E2,A06789,6
E2,A06959,6
E2,A07155,6
E2,A07700,6
E2,A07763,6
E2,A07883,6
E2,A07899,6
E2,A08264,6
E2,A08711,6
E2,A08888,6
E2,A08949,6
E2,A08956,6
E2,A09241,6
E2,A09486,6
E2,A09508,6
E2,A09511,6
E2,A09513,6
E2,A09561,6
E2,A09858,6
E2,A09859,6
E2,A10428,6
E2,A10448,6
E2,A10738,6
E2,A10743,6
E2,A10744,6
E2,A10768,6
E2,A10794,6
E2,A10836,6
E2,A10874,6
E2,A10891,6
E2,A11007,6
E2,A11205,6
E2,A11273,6
E2,A11738,6
E2,A11795,6
E2,A11797,6
E2,A11805,6
E2,A11834,6
E2,A11838,6
E2,A11986,6
E2,A11990,6
E2,A12018,6
E2,A12026,6
E2,A12129,6
E2,A12135,6
E2,A12208,6
E2,A12317,6
E2,A12322,6
E2,A12433,6
E2,A12499,6
E2,A12506,6
E2,A13248,6
E2,A13252,6
E2,A13303,6
E2,A13371,6
E2,A13400,6
E2,A13480,6
E2,A13620,6
E2,A13622,6
E2,A13702,6
E2,A00294,5
E2,A00469,5
E2,A00525,5
E2,A00537,5
E2,A00541,5
E2,A00580,5
E2,A00712,5
E2,A00714,5
E2,A00733,5
E2,A00760,5
E2,A00762,5
E2,A00856,5
E2,A00937,5
E2,A01014,5
E2,A01045,5
E2,A01047,5
E2,A01229,5
E2,A01427,5
E2,A02287,5
E2,A02377,5
E2,A02397,5
E2,A02402,5
E2,A02417,5
E2,A02601,5
E2,A02711,5
E2,A02741,5
E2,A02816,5
E2,A03318,5
E2,A03514,5
E2,A03603,5
E2,A03647,5
E2,A03687,5
E2,A03795,5
E2,A03800,5
E2,A03812,5
E2,A03940,5
E2,A04379,5
E2,A04468,5
E2,A04481,5
E2,A04888,5
E2,A05145,5
E2,A05174,5
E2,A05420,5
E2,A05485,5
E2,A05544,5
E2,A05655,5
E2,A05674,5
E2,A05685,5
E2,A05866,5
E2,A05932,5
E2,A05998,5
E2,A06453,5
E2,A06542,5
E2,A06602,5
E2,A06610,5
E2,A06749,5
E2,A06909,5
E2,A06999,5
E2,A07391,5
E2,A07463,5
E2,A07481,5
E2,A07578,5
E2,A07634,5
E2,A07944,5
E2,A07959,5
E2,A07979,5
E2,A08074,5
E2,A08123,5
E2,A08252,5
E2,A08299,5
E2,A08553,5
E2,A08864,5
E2,A08887,5
E2,A08903,5
E2,A09016,5
E2,A09133,5
E2,A09207,5
E2,A09478,5
E2,A09783,5
E2,A09936,5
E2,A10064,5
E2,A10332,5
E2,A10345,5
E2,A10433,5
E2,A10568,5
E2,A10682,5
E2,A10690,5
E2,A10713,5
E2,A10732,5
E2,A10821,5
E2,A10829,5
E2,A10832,5
E2,A10840,5
E2,A10861,5
E2,A10866,5
E2,A10872,5
E2,A10893,5
E2,A10900,5
E2,A11019,5
E2,A11052,5
E2,A11115,5
E2,A11152,5
E2,A11282,5
E2,A11358,5
E2,A11784,5
E2,A11841,5
E2,A12434,5
E2,A12445,5
E2,A12522,5
E2,A13089,5
E2,A13090,5
E2,A13224,5
E2,A13311,5
E2,A13314,5
E2,A13324,5
E2,A13388,5
E2,A13435,5
E2,A13447,5
E2,A13503,5
E2,A13563,5
E2,A13585,5
E2,A13623,5
E2,A13645,5
E2,A13742,5
E2,A00421,4
E2,A00530,4
E2,A00532,4
E2,A00577,4
E2,A00587,4
E2,A00594,4
E2,A00646,4
E2,A00658,4
E2,A00697,4
E2,A00702,4
E2,A00713,4
E2,A00738,4
E2,A00765,4
E2,A00783,4
E2,A00827,4
E2,A00840,4
E2,A00852,4
E2,A00864,4
E2,A00984,4
E2,A01011,4
E2,A01032,4
E2,A01057,4
E2,A01078,4
E2,A01102,4
E2,A01144,4
E2,A01451,4
E2,A01492,4
E2,A01691,4
E2,A01732,4
E2,A01914,4
E2,A02054,4
E2,A02234,4
E2,A02276,4
E2,A02290,4
E2,A02316,4
E2,A02353,4
E2,A02404,4
E2,A02419,4
E2,A02488,4
E2,A02555,4
E2,A02559,4
E2,A02659,4
E2,A02694,4
E2,A02713,4
E2,A02731,4
E2,A02771,4
E2,A02783,4
E2,A02792,4
E2,A02856,4
E2,A02901,4
E2,A02926,4
E2,A02982,4
E2,A03159,4
E2,A03225,4
E2,A03227,4
E2,A03275,4
E2,A03423,4
E2,A03624,4
E2,A03672,4
E2,A03729,4
E2,A03763,4
E2,A03821,4
E2,A03930,4
E2,A03978,4
E2,A04053,4
E2,A04288,4
E2,A04335,4
E2,A04483,4
E2,A04502,4
E2,A04521,4
E2,A04547,4
E2,A04764,4
E2,A04958,4
E2,A05251,4
E2,A05254,4
E2,A05287,4
E2,A05414,4
E2,A05417,4
E2,A05423,4
E2,A05471,4
E2,A05543,4
E2,A05679,4
E2,A05724,4
E2,A05728,4
E2,A05793,4
E2,A05868,4
E2,A05872,4
E2,A05896,4
E2,A05928,4
E2,A05946,4
E2,A05955,4
E2,A05969,4
E2,A05974,4
E2,A06011,4
E2,A06031,4
E2,A06071,4
E2,A06168,4
E2,A06282,4
E2,A06324,4
E2,A06361,4
E2,A06412,4
E2,A06463,4
E2,A06685,4
E2,A06697,4
E2,A06836,4
E2,A06957,4
E2,A06995,4
E2,A07020,4
E2,A07046,4
E2,A07057,4
E2,A07136,4
E2,A07212,4
E2,A07264,4
E2,A07402,4
E2,A07455,4
E2,A07459,4
E2,A07462,4
E2,A07475,4
E2,A07476,4
E2,A07580,4
E2,A07719,4
E2,A07820,4
E2,A07843,4
E2,A07993,4
E2,A08037,4
E2,A08086,4
E2,A08092,4
E2,A08156,4
E2,A08255,4
E2,A08267,4
E2,A08321,4
E2,A08430,4
E2,A08477,4
E2,A08643,4
E2,A08742,4
E2,A08776,4
E2,A09069,4
E2,A09193,4
E2,A09194,4
E2,A09480,4
E2,A09547,4
E2,A09574,4
E2,A09625,4
E2,A09977,4
E2,A10036,4
E2,A10070,4
E2,A10086,4
E2,A10307,4
E2,A10370,4
E2,A10399,4
E2,A10401,4
E2,A10404,4
E2,A10407,4
E2,A10424,4
E2,A10678,4
E2,A10685,4
E2,A10696,4
E2,A10708,4
E2,A10725,4
E2,A10757,4
E2,A10779,4
E2,A10783,4
E2,A10807,4
E2,A10843,4
E2,A10863,4
E2,A10867,4
E2,A11086,4
E2,A11134,4
E2,A11258,4
E2,A11409,4
E2,A11427,4
E2,A11451,4
E2,A11609,4
E2,A11649,4
E2,A11691,4
E2,A11702,4
E2,A11716,4
E2,A11735,4
E2,A11770,4
E2,A11774,4
E2,A11823,4
E2,A11842,4
E2,A11909,4
E2,A12130,4
E2,A12381,4
E2,A12389,4
E2,A12394,4
E2,A12398,4
E2,A12417,4
E2,A12454,4
E2,A12457,4
E2,A12458,4
E2,A12477,4
E2,A12489,4
E2,A12510,4
E2,A12713,4
E2,A12820,4
E2,A12829,4
E2,A13125,4
E2,A13129,4
E2,A13237,4
E2,A13320,4
E2,A13427,4
E2,A13439,4
E2,A13464,4
E2,A13624,4
E2,A13647,4
E2,A13828,4
E2,A00031,3
E2,A00041,3
E2,A00142,3
E2,A00224,3
E2,A00270,3
E2,A00412,3
E2,A00434,3
E2,A00448,3
E2,A00454,3
E2,A00479,3
E2,A00481,3
E2,A00521,3
E2,A00533,3
E2,A00536,3
E2,A00554,3
E2,A00570,3
E2,A00573,3
E2,A00586,3
E2,A00597,3
E2,A00598,3
E2,A00599,3
E2,A00606,3
E2,A00612,3
E2,A00634,3
E2,A00638,3
E2,A00649,3
E2,A00657,3
E2,A00659,3
E2,A00678,3
E2,A00708,3
E2,A00720,3
E2,A00766,3
E2,A00837,3
E2,A00897,3
E2,A00928,3
E2,A00985,3
E2,A01000,3
E2,A01003,3
E2,A01017,3
E2,A01018,3
E2,A01033,3
E2,A01046,3
E2,A01062,3
E2,A01077,3
E2,A01139,3
E2,A01277,3
E2,A01396,3
E2,A01424,3
E2,A01449,3
E2,A01468,3
E2,A01839,3
E2,A01893,3
E2,A01926,3
E2,A01965,3
E2,A02000,3
E2,A02032,3
E2,A02043,3
E2,A02072,3
E2,A02141,3
E2,A02239,3
E2,A02255,3
E2,A02314,3
E2,A02315,3
E2,A02318,3
E2,A02385,3
E2,A02403,3
E2,A02407,3
E2,A02412,3
E2,A02476,3
E2,A02506,3
E2,A02570,3
E2,A02572,3
E2,A02578,3
E2,A02763,3
E2,A02780,3
E2,A02796,3
E2,A02846,3
E2,A02876,3
E2,A02904,3
E2,A02975,3
E2,A03040,3
E2,A03125,3
E2,A03146,3
E2,A03201,3
E2,A03229,3
E2,A03281,3
E2,A03284,3
E2,A03313,3
E2,A03345,3
E2,A03424,3
E2,A03505,3
E2,A03516,3
E2,A03531,3
E2,A03581,3
E2,A03625,3
E2,A03626,3
E2,A03716,3
E2,A03750,3
E2,A03760,3
E2,A03834,3
E2,A03896,3
E2,A03980,3
E2,A04113,3
E2,A04290,3
E2,A04291,3
E2,A04311,3
E2,A04378,3
E2,A04609,3
E2,A04615,3
E2,A04788,3
E2,A04878,3
E2,A04952,3
E2,A04974,3
E2,A04978,3
E2,A05050,3
E2,A05134,3
E2,A05208,3
E2,A05289,3
E2,A05320,3
E2,A05321,3
E2,A05331,3
E2,A05373,3
E2,A05393,3
E2,A05483,3
E2,A05511,3
E2,A05533,3
E2,A05587,3
E2,A05589,3
E2,A05590,3
E2,A05600,3
E2,A05618,3
E2,A05654,3
E2,A05875,3
E2,A05899,3
E2,A05904,3
E2,A05908,3
E2,A05919,3
E2,A05926,3
E2,A05929,3
E2,A05949,3
E2,A05988,3
E2,A06026,3
E2,A06085,3
E2,A06231,3
E2,A06310,3
E2,A06313,3
E2,A06317,3
E2,A06349,3
E2,A06395,3
E2,A06466,3
E2,A06534,3
E2,A06538,3
E2,A06647,3
E2,A06648,3
E2,A06670,3
E2,A06725,3
E2,A06784,3
E2,A06847,3
E2,A06848,3
E2,A06922,3
E2,A06963,3
E2,A06979,3
E2,A07017,3
E2,A07022,3
E2,A07042,3
E2,A07051,3
E2,A07092,3
E2,A07219,3
E2,A07236,3
E2,A07253,3
E2,A07259,3
E2,A07268,3
E2,A07282,3
E2,A07348,3
E2,A07374,3
E2,A07381,3
E2,A07395,3
E2,A07435,3
E2,A07478,3
E2,A07560,3
E2,A07584,3
E2,A07608,3
E2,A07705,3
E2,A07940,3
E2,A07942,3
E2,A08039,3
E2,A08095,3
E2,A08152,3
E2,A08178,3
E2,A08287,3
E2,A08302,3
E2,A08318,3
E2,A08358,3
E2,A08462,3
E2,A08570,3
E2,A08745,3
E2,A08769,3
E2,A08941,3
E2,A09033,3
E2,A09037,3
E2,A09060,3
E2,A09098,3
E2,A09106,3
E2,A09147,3
E2,A09196,3
E2,A09200,3
E2,A09233,3
E2,A09277,3
E2,A09332,3
E2,A09363,3
E2,A09387,3
E2,A09389,3
E2,A09475,3
E2,A09546,3
E2,A09560,3
E2,A09562,3
E2,A09588,3
E2,A09592,3
E2,A09656,3
E2,A09816,3
E2,A09862,3
E2,A09906,3
E2,A10021,3
E2,A10093,3
E2,A10165,3
E2,A10174,3
E2,A10264,3
E2,A10267,3
E2,A10296,3
E2,A10389,3
E2,A10438,3
E2,A10669,3
E2,A10673,3
E2,A10680,3
E2,A10707,3
E2,A10714,3
E2,A10742,3
E2,A10780,3
E2,A10796,3
E2,A10814,3
E2,A10830,3
E2,A10833,3
E2,A10853,3
E2,A10856,3
E2,A10873,3
E2,A10878,3
E2,A10888,3
E2,A10895,3
E2,A10904,3
E2,A10940,3
E2,A11009,3
E2,A11030,3
E2,A11032,3
E2,A11047,3
E2,A11062,3
E2,A11077,3
E2,A11117,3
E2,A11195,3
E2,A11250,3
E2,A11257,3
E2,A11266,3
E2,A11325,3
E2,A11503,3
E2,A11579,3
E2,A11588,3
E2,A11614,3
E2,A11685,3
E2,A11696,3
E2,A11715,3
E2,A11723,3
E2,A11729,3
E2,A11734,3
E2,A11744,3
E2,A11747,3
E2,A11762,3
E2,A11771,3
E2,A11772,3
E2,A11808,3
E2,A11809,3
E2,A11821,3
E2,A11833,3
E2,A11851,3
E2,A11910,3
E2,A11915,3
E2,A11987,3
E2,A12035,3
E2,A12113,3
E2,A12132,3
E2,A12136,3
E2,A12157,3
E2,A12167,3
E2,A12328,3
E2,A12438,3
E2,A12448,3
E2,A12460,3
E2,A12471,3
E2,A12501,3
E2,A12543,3
E2,A12623,3
E2,A12658,3
E2,A12794,3
E2,A12827,3
E2,A12839,3
E2,A13022,3
E2,A13098,3
E2,A13128,3
E2,A13151,3
E2,A13212,3
E2,A13230,3
E2,A13294,3
E2,A13302,3
E2,A13323,3
E2,A13410,3
E2,A13421,3
E2,A13428,3
E2,A13431,3
E2,A13437,3
E2,A13538,3
E2,A13549,3
E2,A13571,3
E2,A13581,3
E2,A13621,3
E2,A13653,3
E2,A13714,3
E2,A13717,3
E2,A13870,3
E2,A00012,2
E2,A00027,2
E2,A00030,2
E2,A00288,2
E2,A00296,2
E2,A00301,2
E2,A00317,2
E2,A00321,2
E2,A00405,2
E2,A00414,2
E2,A00425,2
E2,A00437,2
E2,A00445,2
E2,A00466,2
E2,A00480,2
E2,A00519,2
E2,A00538,2
E2,A00562,2
E2,A00566,2
E2,A00569,2
E2,A00576,2
E2,A00593,2
E2,A00610,2
E2,A00627,2
E2,A00629,2
E2,A00645,2
E2,A00647,2
E2,A00648,2
E2,A00660,2
E2,A00662,2
E2,A00683,2
E2,A00716,2
E2,A00721,2
E2,A00722,2
E2,A00723,2
E2,A00755,2
E2,A00756,2
E2,A00767,2
E2,A00777,2
E2,A00782,2
E2,A00785,2
E2,A00830,2
E2,A00850,2
E2,A00876,2
E2,A00880,2
E2,A00887,2
E2,A00895,2
E2,A00896,2
E2,A00907,2
E2,A00914,2
E2,A00915,2
E2,A00916,2
E2,A00922,2
E2,A00982,2
E2,A00993,2
E2,A00994,2
E2,A01006,2
E2,A01016,2
E2,A01020,2
E2,A01026,2
E2,A01051,2
E2,A01066,2
E2,A01067,2
E2,A01069,2
E2,A01074,2
E2,A01080,2
E2,A01086,2
E2,A01094,2
E2,A01103,2
E2,A01110,2
E2,A01121,2
E2,A01123,2
E2,A01138,2
E2,A01143,2
E2,A01149,2
E2,A01155,2
E2,A01200,2
E2,A01280,2
E2,A01291,2
E2,A01423,2
E2,A01428,2
E2,A01429,2
E2,A01458,2
E2,A01461,2
E2,A01474,2
E2,A01481,2
E2,A01603,2
E2,A01636,2
E2,A01643,2
E2,A01712,2
E2,A01758,2
E2,A01800,2
E2,A01803,2
E2,A01817,2
E2,A01835,2
E2,A01849,2
E2,A01887,2
E2,A02030,2
E2,A02058,2
E2,A02078,2
E2,A02097,2
E2,A02133,2
E2,A02137,2
E2,A02142,2
E2,A02147,2
E2,A02209,2
E2,A02248,2
E2,A02277,2
E2,A02295,2
E2,A02299,2
E2,A02302,2
E2,A02326,2
E2,A02338,2
E2,A02387,2
E2,A02405,2
E2,A02495,2
E2,A02544,2
E2,A02556,2
E2,A02592,2
E2,A02595,2
E2,A02652,2
E2,A02686,2
E2,A02688,2
E2,A02701,2
E2,A02730,2
E2,A02734,2
E2,A02740,2
E2,A02782,2
E2,A02799,2
E2,A02811,2
E2,A02821,2
E2,A02833,2
E2,A02845,2
E2,A02869,2
E2,A02870,2
E2,A02907,2
E2,A02910,2
E2,A02917,2
E2,A02930,2
E2,A02931,2
E2,A02943,2
E2,A02958,2
E2,A02980,2
E2,A02981,2
E2,A02990,2
E2,A03003,2
E2,A03031,2
E2,A03076,2
E2,A03079,2
E2,A03114,2
E2,A03120,2
E2,A03132,2
E2,A03144,2
E2,A03153,2
E2,A03165,2
E2,A03189,2
E2,A03209,2
E2,A03224,2
E2,A03236,2
E2,A03268,2
E2,A03302,2
E2,A03342,2
E2,A03379,2
E2,A03459,2
E2,A03502,2
E2,A03519,2
E2,A03558,2
E2,A03598,2
E2,A03615,2
E2,A03650,2
E2,A03662,2
E2,A03666,2
E2,A03671,2
E2,A03695,2
E2,A03701,2
E2,A03728,2
E2,A03745,2
E2,A03762,2
E2,A03895,2
E2,A03929,2
E2,A03975,2
E2,A03979,2
E2,A04050,2
E2,A04075,2
E2,A04101,2
E2,A04105,2
E2,A04107,2
E2,A04125,2
E2,A04129,2
E2,A04148,2
E2,A04197,2
E2,A04230,2
E2,A04286,2
E2,A04289,2
E2,A04293,2
E2,A04298,2
E2,A04303,2
E2,A04312,2
E2,A04360,2
E2,A04364,2
E2,A04380,2
E2,A04420,2
E2,A04424,2
E2,A04451,2
E2,A04473,2
E2,A04479,2
E2,A04480,2
E2,A04493,2
E2,A04599,2
E2,A04602,2
E2,A04606,2
E2,A04688,2
E2,A04757,2
E2,A04758,2
E2,A04772,2
E2,A04802,2
E2,A04804,2
E2,A04827,2
E2,A04844,2
E2,A04975,2
E2,A04983,2
E2,A05058,2
E2,A05059,2
E2,A05105,2
E2,A05112,2
E2,A05142,2
E2,A05147,2
E2,A05150,2
E2,A05173,2
E2,A05179,2
E2,A05182,2
E2,A05185,2
E2,A05203,2
E2,A05243,2
E2,A05255,2
E2,A05273,2
E2,A05277,2
E2,A05282,2
E2,A05284,2
E2,A05288,2
E2,A05299,2
E2,A05304,2
E2,A05382,2
E2,A05403,2
E2,A05415,2
E2,A05458,2
E2,A05464,2
E2,A05470,2
E2,A05476,2
E2,A05525,2
E2,A05535,2
E2,A05584,2
E2,A05596,2
E2,A05597,2
E2,A05624,2
E2,A05632,2
E2,A05667,2
E2,A05669,2
E2,A05689,2
E2,A05717,2
E2,A05752,2
E2,A05763,2
E2,A05814,2
E2,A05820,2
E2,A05826,2
E2,A05864,2
E2,A05920,2
E2,A05925,2
E2,A05936,2
E2,A05942,2
E2,A05957,2
E2,A05961,2
E2,A05962,2
E2,A05967,2
E2,A06002,2
E2,A06036,2
E2,A06068,2
E2,A06104,2
