销方单位代号,价税合计
A04955,165676.0
A04956,4941.0
A04957,321049.5
A04958,7727.0
A04959,298.0
A04960,15000.0
A04961,200.0
A04962,10094342.499999996
A04963,299.0
A04964,135.0
A04965,3432934.2699999996
A04966,111112.0
A04967,132000.0
A04968,1398.0
A04969,209.0
A04970,22000.0
A04971,272.35
A04972,2292.0
A04973,4620.0
A04974,154789.68
A04975,672.0
A04976,300.0
A04977,308.0
A04978,537.0
A04979,150.0
A04980,229770.6
A04981,193492.5
A04982,9799.0
A04983,580.0
A04984,217.33
A04985,3894.0
A04986,900.0
A04987,5314.0
A04988,273.0
A04989,1364.0
A04990,25615629.0
A04991,24998293.0
A04992,71426.38
A04993,481.0
A04994,1380828.0
A04995,163200.5
A04996,396757.05
A04997,3316899.6999999997
A04998,285.0
A04999,139771.0
A05000,60225.45
A05001,93000.0
A05002,1896.0
A05003,201.0
A05004,6096.96
A05005,208242.5
A05006,7133979.0
A05007,88800.0
A05008,7259708.0
A05009,187000.0
A05010,32418007.640000008
A05011,5619.0
A05012,236.0
A05013,20087.2
A05014,20900.0
A05015,333296.30000000005
A05016,2068.0
A05017,4650.0
A05018,798.0
A05019,296.0
A05020,686.0
A05021,3267.38
A05022,2784.0
A05023,111320.0
A05024,113945.6
A05025,458.0
A05026,5100.0
A05027,336.0
A05028,57620.0
A05029,466.0
A05030,4058.21
A05031,2385.0
A05032,9538.0
A05033,100.0
A05034,150.0
A05035,1573.0
A05036,3798.0
A05037,1300210.0
A05038,6398.0
A05039,322.6
A05040,495.0
A05041,199.0
A05042,400.0
A05043,524113.4
A05044,950.0
A05045,973.0
A05046,15535.350000000002
A05047,500000.0
A05048,22.0
A05049,191053.2
A05050,63533.0
A05051,25.62
A05052,1483.0
A05053,410.0
A05054,975.0
A05055,999999.0
A05056,540.0
A05057,2230000.0
A05058,4070.0
A05059,2284.0
A05060,500.0
A05061,17417.199999999997
A05062,11250.0
A05063,184.37
A05064,169.0
A05065,759.0
A05066,206.0
A05067,410.0
A05068,4030.39
A05069,2969.0
A05070,804.0
A05071,7108.0
A05072,100000.0
A05073,11692.0
A05074,52500.0
A05075,327000.0
A05076,36376513.01999999
A05077,384039.4
A05078,75001.54
A05079,21991.5
A05080,448338.8
A05081,139.0
A05082,6695.0
A05083,12202.46
A05084,26174.1
A05085,42546.45
A05086,1200.0
A05087,5296.0
A05088,480000.0
A05089,650.0
A05090,3200.0
A05091,680.0
A05092,500000.0
A05093,120.0
A05094,3200.0
A05095,135826.0
A05096,8027.0
A05097,100.0
A05098,6290.0
A05099,4272.0
A05100,399.0
A05101,22000.0
A05102,1643926.45
A05103,25097.0
A05104,29.21
A05105,17616.0
A05106,5480.0
A05107,604.0
A05108,3491.0
A05109,508.0
A05110,16721.0
A05111,550.0
A05112,1068.0
A05113,465.7
A05114,414.0
A05115,1341.0
A05116,27137.5
A05117,198.0
A05118,200.0
A05119,318.0
A05120,1578.0
A05121,7590.0
A05122,23296.0
A05123,100.0
A05124,24520.0
A05125,1167.0
A05126,1044888.0
A05127,5223.0
A05128,398.0
A05129,98.0
A05130,300.0
A05131,1500.0
A05132,180.0
A05133,1795.0
A05134,715.07
A05135,209.0
A05136,220.0
A05137,150350.60000000003
A05138,1530.0
A05139,700.0
A05140,13900.0
A05141,350.0
A05142,9160.0
A05143,253976.66999999998
A05144,238.0
A05145,2964.0
A05146,1998.0
A05147,585.0
A05148,803.0
A05149,2282.0
A05150,27705.0
A05151,338.0
A05152,107.0
A05153,200.0
A05154,373.0
A05155,9000.0
A05156,18000.0
A05157,1910.0
A05158,170100.0
A05159,13675.0
A05160,1600.0
A05161,25369.04
A05162,356.0
A05163,250.0
A05164,132.0
A05165,1700.0
A05166,240.0
A05167,355.0
A05168,1078.0
A05169,210.0
A05170,311.0
A05171,1014.0
A05172,300.0
A05173,1508.0
A05174,4133.0
A05175,3214.0
A05176,200.0
A05177,518.0
A05178,478.0
A05179,41480.0
A05180,933.0
A05181,910.0
A05182,923.0
A05183,999.0
A05184,570.0
A05185,347.0
A05186,12306.0
A05187,100.0
A05188,1000.0
A05189,693.0
A05190,1156.0
A05191,5640.0
A05192,616.0
A05193,1270.0
A05194,2343.0
A05195,444.0
A05196,632.0
A05197,327.0
A05198,17703.0
A05199,92.0
A05200,4328.0
A05201,225.0
A05202,2571.0
A05203,590.0
A05204,7384.0
A05205,142.0
A05206,400.0
A05207,227.0
A05208,856.0
A05209,181.0
A05210,491141.1
A05211,1535.0
A05212,86.3
A05213,620.0
A05214,120.0
A05215,6243.0
A05216,378.0
A05217,2500.0
A05218,27360.0
A05219,328.0
A05220,254.0
A05221,1535.0
A05222,7528.0
A05223,6150.0
A05224,1000.0
A05225,2569.0
A05226,877.5
A05227,203.0
A05228,12020.499999999998
A05229,252.0
A05230,615.0
A05231,410.0
A05232,3388.0
A05233,128.0
A05234,168.0
A05235,376.0
A05236,6216.0
A05237,290.0
A05238,1254.0
A05239,41600.0
A05240,7305.9800000000005
A05241,22129.0
A05242,1020.0
A05243,791.0
A05244,53800.0
A05245,28318.0
A05246,780.0
A05247,1765436.74
A05248,2500.0
A05249,1720.0
A05250,400.0
A05251,4605.0
A05252,12410.0
A05253,159.0
A05254,3965.0
A05255,786.0
A05256,150.0
A05257,1178.0
A05258,6738.0
A05259,304.0
A05260,1430.0
A05261,278.0
A05262,9518.0
A05263,502407.36000000004
A05264,750.0
A05265,723936.4
A05266,467.0
A05267,289.0
A05268,74.8
A05269,605010.55
A05270,46363.73
A05271,2000.0
A05272,96000.0
A05273,1420.0
A05274,15474.52
A05275,242.0
A05276,360.0
A05277,938.0
A05278,8400.0
A05279,1400.0
A05280,4425.0
A05281,200.0
A05282,743.0
A05283,128.0
A05284,1463.0
A05285,340.0
A05286,200.0
A05287,1416.0
A05288,521.0
A05289,1042.0
A05290,120.0
A05291,408.4
A05292,1350.0
A05293,396.0
A05294,3708.0
A05295,24000.0
A05296,26236.0
A05297,180.0
A05298,296.0
A05299,22010.0
A05300,56700.0
A05301,40000.0
A05302,6000.0
A05303,15000.0
A05304,18000.0
A05305,10000.0
A05306,20000.0
A05307,3967.0
A05308,980.0
A05309,695.0
A05310,376.0
A05311,600.0
A05312,1651.0
A05313,59000.0
A05314,350.0
A05315,956.0
A05316,672.0
A05317,559.0
A05318,1210.0
A05319,200.0
A05320,885.0
A05321,2714.0
A05322,192400.0
A05323,14478.0
A05324,3296.0
A05325,4545.0
A05326,149.0
A05327,15111.9
A05328,129.0
A05329,1970.0
A05330,36132.0
A05331,150000.0
A05332,9989.0
A05333,745.0
A05334,3004.0
A05335,249.0
A05336,398.0
A05337,76000.0
A05338,199.0
A05339,100000.0
A05340,324360.0
A05341,881982.8
A05342,60550.0
A05343,457284.48
A05344,970.0
A05345,181.55
A05346,529263.2699999999
A05347,1211759.0699999998
A05348,4800.0
A05349,24120.0
A05350,5697730.0
A05351,616959.0
A05352,491015.80000000005
A05353,810450.0
A05354,659.0
A05355,7000.0
A05356,117612.0
A05357,120000.0
A05358,200.0
A05359,3157307.0
A05360,1323544.0
A05361,2379435.49
A05362,266613.0
A05363,642000.0
A05364,1148.0
A05365,102340.0
A05366,520.0
A05367,18300.0
A05368,2400.0
A05369,103.0
A05370,65612.4
A05371,2200.0
A05372,94295.17999999996
A05373,605.0
A05374,4167557.47
A05375,4750361.6
A05376,369487.8
A05377,425740.0
A05378,1519375.0
A05379,54284.0
A05380,3200.0
A05381,836.0
A05382,1343.27
A05383,169.0
A05384,917.0
A05385,200614.0
A05386,218.0
A05387,289077.0
A05388,153.0
A05389,6215.0
A05390,2150.0
A05391,13226.0
A05392,72955.19
A05393,504237.81
A05394,160.0
A05395,486.0
A05396,476327.86
A05397,23739.5
A05398,1490.0
A05399,6037.0
A05400,400.0
A05401,3650.0
A05402,4187.0
A05403,10688.0
A05404,800.0
A05405,2292.0
A05406,460.0
A05407,147571.0
A05408,2529.0
A05409,23703.0
A05410,900.0
A05411,60.0
A05412,100.0
A05413,260.0
A05414,201708.0
A05415,1234.0
A05416,190.0
A05417,719.0
A05418,2130.0
A05419,500.0
A05420,3508.0
A05421,110.0
A05422,4069.0
A05423,897.0
A05424,330.0
A05425,3146.0
A05426,32433.0
A05427,15010.01
A05428,100.0
A05429,3742.0
A05430,6660580.01
A05431,1179.0
A05432,10400.0
A05433,1000.0
A05434,9198.0
A05435,1324.0
A05436,910.0
A05437,10540.0
A05438,120.0
A05439,18917.0
A05440,420.0
A05441,1820.0
A05442,43990.0
A05443,970.0
A05444,8096.0
A05445,150.0
A05446,931.0
A05447,846.6
A05448,500.0
A05449,49600.0
A05450,2250.0
A05451,397.0
A05452,266.0
A05453,3803.0
A05454,1420.0
A05455,81880.5
A05456,124.0
A05457,220.0
A05458,14267.0
A05459,72000.0
A05460,16298.1
A05461,1276.0
A05462,359.0
A05463,1504.0
A05464,8260.0
A05465,4577.0
A05466,186.0
A05467,1916.0
A05468,384.0
A05469,126.0
A05470,2752.0
A05471,6991.0
A05472,206.0
A05473,5000.0
A05474,373.0
A05475,36446.9
A05476,3280.0
A05477,4910.0
A05478,3194.0
A05479,1968.0
A05480,108.0
A05481,63240.479999999996
A05482,23097.0
A05483,477.0
A05484,1248.0
A05485,3738.0
A05486,149999.99
A05487,306500.0
A05488,670.0
A05489,33869.4
A05490,600.0
A05491,158268.0
A05492,880.0
A05493,464.0
A05494,856.0
A05495,89176.0
A05496,1344280.0
A05497,6534.0
A05498,4116.0
A05499,5298.0
A05500,1668.0
A05501,11287.7
A05502,714.0
A05503,377.0
A05504,500.0
A05505,1234.0
A05506,329.0
A05507,71.0
A05508,530.0
A05509,1120.0
A05510,37350.0
A05511,2434.0
A05512,300.0
A05513,450.0
A05514,354.0
A05515,1520.0
A05516,693.0
A05517,637.0
A05518,560.0
A05519,794.0
A05520,468.0
A05521,223.0
A05522,1754.0
A05523,1504.0
A05524,377.0
A05525,522.0
A05526,1800.0
A05527,259805.0
A05528,3222.0
A05529,282.0
A05530,293.0
A05531,150.0
A05532,1067.0
A05533,1409.0
A05534,8000.0
A05535,3355.0
A05536,190.0
A05537,526.0
A05538,2494.0
A05539,1065.0
A05540,3378.0
A05541,1680.0
A05542,143012.0
A05543,1270.0
A05544,3650.0
A05545,77433.8
A05546,260.0
A05547,1654.0
A05548,300.0
A05549,275.0
A05550,2133.0
A05551,520.0
A05552,1359.0
A05553,117323.0
A05554,48397.0
A05555,321.0
A05556,1408.0
A05557,792.0
A05558,112.0
A05559,760.0
A05560,1487.0
A05561,952.0
A05562,269.0
A05563,3480.0
A05564,11285.0
A05565,1570.0
A05566,5600.0
A05567,550.0
A05568,1240.0
A05569,21336.0
A05570,1100.0
A05571,800.0
A05572,54810.0
A05573,89235.0
A05574,1677.0
A05575,228955.22999999998
A05576,5200.0
A05577,262718.44
A05578,102650.0
A05579,40860.9
A05580,465.0
A05581,599.0
A05582,176.0
A05583,25020.0
A05584,32395.0
A05585,28000.0
A05586,903.0
A05587,54560.0
A05588,18000.0
A05589,4047.0
A05590,3270.0
A05591,713.0
A05592,5000.0
A05593,8700.0
A05594,2040.0
A05595,3870.2
A05596,23115.0
A05597,7597.0
A05598,1440.0
A05599,9243.0
A05600,10619.0
A05601,1427.0
A05602,28600.0
A05603,1044.0
A05604,610.0
A05605,1150.0
A05606,1151.0
A05607,519.0
A05608,4199.0
A05609,7269587.42
A05610,56550.0
A05611,50000.0
A05612,860.0
A05613,26922.0
A05614,1000.0
A05615,3920.0
A05616,3953.0
A05617,86698.0
A05618,93659.0
A05619,1261.0
A05620,4708.0
A05621,702.0
A05622,736.0
A05623,128.0
A05624,3715.0
A05625,70000.0
A05626,458.0
A05627,840.0
A05628,561733.44
A05629,5000.0
A05630,782.0
A05631,189.0
A05632,20380.0
A05633,9480.0
A05634,9000.0
A05635,12042.0
A05636,8447.0
A05637,1000.0
A05638,4151.0
A05639,1004.0
A05640,237360.69999999998
A05641,150.0
A05642,11060.0
A05643,675.0
A05644,435.0
A05645,4391.0
A05646,294.0
A05647,5736.0
A05648,390.0
A05649,634.0
A05650,446.0
A05651,158.0
A05652,207.0
A05653,152.44
A05654,1216.1
A05655,5846.0
A05656,11641.0
A05657,980.0
A05658,441000.0
A05659,736.0
A05660,2050.0
A05661,4939.0
A05662,4850.0
A05663,420.0
A05664,1020.0
A05665,234.0
A05666,903.0
A05667,1744.0
A05668,256.0
A05669,1063.0
A05670,350.0
A05671,460000.0
A05672,1312.0
A05673,1134.0
A05674,34526.0
A05675,1200.0
A05676,217.0
A05677,1350.0
A05678,858.0
A05679,54905.0
A05680,1064.0
A05681,1885.0
A05682,1211.0
A05683,222.0
A05684,178.0
A05685,4827.0
A05686,271.0
A05687,164.0
A05688,836.0
A05689,1580.0
A05690,3500.0
A05691,26313.0
A05692,70000.0
A05693,3677.0
A05694,35000.0
A05695,49890.0
A05696,683.0
A05697,617.0
A05698,1876.0
A05699,875.0
A05700,118.0
A05701,10000.0
A05702,3490.6400000000003
A05703,3984.0
A05704,339.0
A05705,4266.0
A05706,570.0
A05707,356.0
A05708,7504.0
A05709,508.0
A05710,1110.0
A05711,1683.0
A05712,31870.58
A05713,675900.0
A05714,6700.0
A05715,3350.0
A05716,9000.0
A05717,5047.0
A05718,4899.0
A05719,510.0
A05720,1430.0
A05721,2808.0
A05722,1177.0
A05723,5058.0
A05724,1925.0
A05725,8984.4
A05726,1625.0
A05727,1374.0
A05728,976.0
A05729,142.0
A05730,3494.0
A05731,1334.0
A05732,280.0
A05733,556.0
A05734,960.0
A05735,430.0
A05736,358.0
A05737,5900.0
A05738,926.0
A05739,252.0
A05740,1206.0
A05741,216.0
A05742,1108.0
A05743,130.0
A05744,168.48
A05745,80.0
A05746,67720.0
A05747,112890.0
A05748,200000.0
A05749,296732.0
A05750,198000.0
A05751,378.0
A05752,7400.0
A05753,638.0
A05754,2791.0
A05755,144.0
A05756,452.0
A05757,1460.0
A05758,504.0
A05759,19.9
A05760,4300.0
A05761,220.0
A05762,802177.92
A05763,76720.0
A05764,993.0
A05765,12000.0
A05766,97.94
A05767,2680.0
A05768,1012.0
A05769,48000.0
A05770,1070677.0
A05771,2014249.94
A05772,0.0
A05773,10106.73
A05774,298.0
A05775,486.0
A05776,318.0
A05777,356227.0
A05778,93.0
A05779,286348.0
A05780,666.0
A05781,2796.0
A05782,1167.0
A05783,16332.0
A05784,40980.0
A05785,1233.01
A05786,18485.0
A05787,28910.0
A05788,106.0
A05789,155.0
A05790,654.0
A05791,89.0
A05792,4555.0
A05793,4646.0
A05794,2744.0
A05795,7500.0
A05796,73.0
A05797,467.09999999999997
A05798,731.98
A05799,9060.0
A05800,23720.0
A05801,1269053.1400000001
A05802,279.98
A05803,179.7
A05804,12856.0
A05805,23.0
A05806,-13548.279999999999
A05807,55222.619999999995
A05808,2831.0
A05809,3358.0
A05810,1754.79
A05811,3779798.8000000003
A05812,199.0
A05813,133.0
A05814,861993.5
A05815,300.0
A05816,276.0
A05817,217.0
A05818,207788.15
A05819,325.0
A05820,137.0
A05821,608.0
A05822,2251.0
A05823,238.0
A05824,1663.0
A05825,1076.0
A05826,164000.0
A05827,176.0
A05828,232.0
A05829,119.0
A05830,48.0
A05831,22200.0
A05832,55873.0
A05833,120.0
A05834,183.0
A05835,232.0
A05836,7896.6
A05837,3000.0
A05838,3300.0
A05839,980.0
A05840,305835.0
A05841,12000.0
A05842,900000.0
A05843,100000.0
A05844,1205560.0
A05845,498.0
A05846,4361.0
A05847,704.0
A05848,400000.0
A05849,115979.82
A05850,476.19
A05851,4899.0
A05852,715863.0
A05853,478.0
A05854,23.0
A05855,3200.0
A05856,394.0
A05857,46394.8
A05858,1530.0
A05859,13000.0
A05860,90.0
A05861,430.0
A05862,3983115.8199999994
A05863,1360.0
A05864,720.0
A05865,4045.0
A05866,4650.0
A05867,29796.739999999998
A05868,3354.0
A05869,7612.2
A05870,675.0
A05871,787.0
A05872,12825.0
A05873,173.0
A05874,4079.0
A05875,1068.0
A05876,280.0
A05877,856.0
A05878,8102.0
A05879,493.0
A05880,830.0
A05881,621.0
A05882,3029.6
A05883,2290.0
A05884,1776.0
A05885,19.9
A05886,143165.0
A05887,208085.0
A05888,1481699.0
A05889,402.0
A05890,1818938.0
A05891,13889957.410000002
A05892,350.0
A05893,200.0
A05894,200.0
A05895,6942.410000000001
A05896,2630.0
A05897,1358.3
A05898,200.0
A05899,1683.12
A05900,200.0
A05901,545.0
A05902,985.0
A05903,380.0
A05904,2830.0
A05905,1110.0
A05906,741.72
A05907,200.0
A05908,7099.98
A05909,205.5
A05910,240.0
A05911,200.0
A05912,317.0
A05913,386.0
A05914,675.0
A05915,200.0
A05916,300.0
A05917,2153.5
A05918,194.0
A05919,740.0
A05920,770.0
A05921,752.6
A05922,11167.94
A05923,5586.099999999999
A05924,282.0
A05925,1900.0
A05926,1239.8
A05927,200.0
A05928,7897.12
A05929,625.0
A05930,1660.0
A05931,535.0
A05932,1442.5
A05933,2019.5
A05934,90.8
A05935,200.0
A05936,5504.0
A05937,201.0
A05938,4272.7
A05939,6272.700000000001
A05940,491.3
A05941,305.0
A05942,991.0
A05943,390.0
A05944,295.0
A05945,200.0
A05946,1280.0
A05947,300.0
A05948,540.0
A05949,1362.0
A05950,5292.69
A05951,1283.0
A05952,584.0
A05953,35915.329999999994
A05954,34385.130000000005
A05955,6224.41
A05956,1871.0
A05957,8681.25
A05958,586.5
A05959,2033.0
A05960,300.0
A05961,1005.0
A05962,2489.67
A05963,1050.0
A05964,14217.289999999999
A05965,300.0
A05966,780.0
A05967,1299.64
A05968,200.0
A05969,1617.0
A05970,1152.8
A05971,1190.0
A05972,745.0
A05973,190.0
A05974,700.0
A05975,565.0
A05976,200.0
A05977,375.0
A05978,710.0
A05979,1370.0
A05980,1478.0
A05981,300.0
A05982,370.0
A05983,2887.5
A05984,590.0
A05985,5094.799999999999
A05986,4575.5
A05987,225.0
A05988,1183.8
A05989,2785.6
A05990,7348.76
A05991,17917.6
A05992,1667.5
A05993,8799.7
A05994,3179.0
A05995,4909.0
A05996,1175.0
A05997,4814.400000000001
A05998,3709.26
A05999,440.0
A06000,200.0
A06001,1480.03
A06002,681.0
A06003,26299.690000000002
A06004,441.22
A06005,2994.39
A06006,54720.0
A06007,1650.0
A06008,897.0
A06009,490.0
A06010,1081.0
A06011,493051.0
A06012,97676.0
A06013,806.0
A06014,218.0
A06015,2304.0
A06016,8168.9400000000005
A06017,200.0
A06018,16576.0
A06019,888.0
A06020,1400.0
A06021,227.0
A06022,253.0
A06023,42000.0
A06024,552724.0
A06025,1410300.0
A06026,560.0
A06027,19809.119999999995
A06028,978.0
A06029,339.0
A06030,6886640.369999999
A06031,396.0
A06032,273932.0
A06033,270029.16000000003
A06034,500.0
A06035,1014.0
A06036,1692.0
A06037,592.0
A06038,3409053.98
A06039,600.0
A06040,143.0
A06041,14115.89
A06042,678091.5800000001
A06043,170.0
A06044,1360.0
A06045,970.0
A06046,1200.0
A06047,490.0
A06048,2659.0
A06049,8832.0
A06050,2755.0
A06051,5712.0
A06052,3885.0
A06053,540.0
A06054,51780.0
A06055,2456.0
A06056,2418.0
A06057,200.0
A06058,8670.0
A06059,892.0
A06060,23600.0
A06061,2180.0
A06062,9200.0
A06063,300.0
A06064,481.0
A06065,7565.0
A06066,6099.0
A06067,3256.0
A06068,1124.0
A06069,78848.0
A06070,60.0
A06071,100000.0
A06072,0.0
A06073,188.0
A06074,560.0
A06075,920.0
A06076,540.0
A06077,165.0
A06078,996.0
A06079,20790.0
A06080,200000.0
A06081,31400.0
A06082,180.0
A06083,150.0
A06084,319979.0
A06085,2900.0
A06086,6364.02
A06087,524.0
A06088,1850.0
A06089,491.0
A06090,5741.0
A06091,6139.0
A06092,9025.0
A06093,280.0
A06094,490.0
A06095,982.0
A06096,628.0
A06097,1000.0
A06098,356.0
A06099,3141.0
A06100,220000.0
A06101,230060.0
A06102,396.0
A06103,450.0
A06104,600.0
A06105,6298.0
A06106,2140.0
A06107,6940.0
A06108,2726.0
A06109,670.0
A06110,4950.0
A06111,498.0
A06112,741.0
A06113,405.0
A06114,9200.0
A06115,700.0
A06116,1215.0
A06117,380002.2100000001
A06118,640.0
A06119,66998.75
A06120,97151.05
A06121,3441.41
A06122,4912.0
A06123,216.0
A06124,2341.01
A06125,12000.0
A06126,4500.0
A06127,22500.0
A06128,12000.0
A06129,4500.0
A06130,2965.0
A06131,1791156.0
A06132,19763.0
A06133,1160.0
A06134,276.0
A06135,1186.0
A06136,39000.0
A06137,172.0
A06138,230.0
A06139,550.0
A06140,17397.0
A06141,390.0
A06142,350.0
A06143,456.0
A06144,2825.0
A06145,539.0
A06146,35.0
A06147,645.0
A06148,247.0
A06149,6148.0
A06150,430.0
A06151,220.0
A06152,176.0
A06153,565.0
A06154,20863.0
A06155,871.0
A06156,81.0
A06157,1121.0
A06158,6572.0
A06159,750.0
A06160,30001.2
A06161,41500.0
A06162,1005.0
A06163,666.0
A06164,203.0
A06165,220.0
A06166,52.0
A06167,300.0
A06168,252000.0
A06169,1107.0
A06170,20640.0
A06171,2728.0
A06172,165424.5
A06173,5000.0
A06174,3900.0
A06175,100000.0
A06176,180.0
A06177,2404.0
A06178,236.0
A06179,4269.0
A06180,4615.0
A06181,100.0
A06182,452.0
A06183,338.0
A06184,1296.0
A06185,231000.0
A06186,22290.0
A06187,12090.0
A06188,7600.0
A06189,3000.0
A06190,534.0
A06191,126.0
A06192,81600.0
A06193,326.0
A06194,444.0
A06195,911.0
A06196,42668.8
A06197,1853.0
A06198,306.97
A06199,79.6
A06200,59700.0
A06201,900.0
A06202,6.0
A06203,203478.99
A06204,1470934.3799999997
A06205,928.3
A06206,756.0
A06207,680.0
A06208,210.0
A06209,232.0
A06210,1059.0
A06211,588.0
A06212,300.0
A06213,807.0
A06214,1526.0
A06215,11000.0
A06216,388.0
A06217,335.0
A06218,27179.0
A06219,361.0
A06220,2331.0
A06221,7497.0
A06222,845.0
A06223,277.0
A06224,655840.0
A06225,13404.75
A06226,724.0
A06227,851.0
A06228,5772.0
A06229,117.0
A06230,8776.0
A06231,41750.0
A06232,2350.0
A06233,210.0
A06234,628.0
A06235,368.0
A06236,163.0
A06237,861.0
A06238,1189.0
A06239,1820.0
A06240,368.0
A06241,3049.0
A06242,340.0
A06243,1697.0
A06244,440.0
A06245,130.0
A06246,217.0
A06247,1845928.6600000001
A06248,12789.64
A06249,195.0
A06250,266.0
A06251,1694.0
A06252,2207.0
A06253,1599.0
A06254,1612.0
A06255,482634.74
A06256,732.0
A06257,3850.0
A06258,8347.0
A06259,1480.0
A06260,1485.0
A06261,342.0
A06262,596.0
A06263,1690.0
A06264,2512.0
A06265,1831.0
A06266,25838.5
A06267,195.0
A06268,130.0
A06269,840.0
A06270,1840.0
A06271,16.5
A06272,792.0
A06273,3029.0
A06274,151639.77999999997
A06275,608412.19
A06276,2608.0
A06277,2307.0
A06278,15405.0
A06279,4187.0
A06280,113.0
A06281,9879.0
A06282,35299.53
A06283,20885.96
A06284,83897.0
A06285,7951.0
A06286,104167.0
A06287,15484.0
A06288,467.0
A06289,828.0
A06290,44398.0
A06291,1340.0
A06292,460.0
A06293,2893.0
A06294,157.0
A06295,372.0
A06296,231.0
A06297,160739.28
A06298,246.0
A06299,207207.5
A06300,3850.0
A06301,21705.0
A06302,382446.9
A06303,33599.44
A06304,52282.28000000001
A06305,716.0
A06306,427820.0
A06307,600.0
A06308,12030.0
A06309,99800.0
A06310,86973.38
A06311,16262.8
A06312,488740.01
A06313,1706626.0
A06314,878.0
A06315,2445.0
A06316,2400.0
A06317,15226.0
A06318,1666999.8599999992
A06319,19678.5
A06320,1150.0
A06321,2430.0
A06322,2176.0
A06323,11100.0
A06324,1076934.0
A06325,399.0
A06326,3620.0
A06327,320.0
A06328,13200.0
A06329,55000.0
A06330,404085.0
A06331,708.0
A06332,5849.0
A06333,4475.0
A06334,16806.0
A06335,224.0
A06336,3378.0
A06337,2620816.2500000005
A06338,3500.0
A06339,91719.06
A06340,1490.1
A06341,5874.0
A06342,65616.0
A06343,35851.0
A06344,7698.0
A06345,627.0
A06346,200000.0
A06347,479910.0
A06348,401.0
A06349,129725.0
A06350,12800.0
A06351,308767.06
A06352,56734.0
A06353,46950.0
A06354,5555.0
A06355,3200.0
A06356,73260.0
A06357,1690816.55
A06358,1588500.0
A06359,182961.40000000002
A06360,182.0
A06361,518680.87999999995
A06362,648.0
A06363,1107.0
A06364,1034.0
A06365,400.0
A06366,158.0
A06367,386.0
A06368,23950.0
A06369,1335.0
A06370,9642.0
A06371,49000.0
A06372,7594341.369999998
A06373,1033196.0
A06374,145762.19
A06375,250.0
A06376,113000.0
A06377,35513.0
A06378,7246421.37
A06379,2980.0
A06380,281.0
A06381,4900.0
A06382,480.0
A06383,2000.0
A06384,1103001.4
A06385,1952.0
A06386,535083.71
A06387,1810.0
A06388,183879.18
A06389,214290.0
A06390,212244.39999999997
A06391,4406.0
A06392,180.0
A06393,480.0
A06394,59643.0
A06395,1022.0
A06396,517957.55
A06397,6560.0
A06398,5289.0
A06399,1998.0
A06400,42036.090000000004
A06401,750.0
A06402,156012.0
A06403,105243.0
A06404,742000.0
A06405,930.0
A06406,17066.86
A06407,126.8
A06408,7760.0
A06409,135644.59
A06410,5000.0
A06411,265556.5
A06412,85474.0
A06413,1406.0
A06414,573.5
A06415,6610.0
A06416,265852.19
A06417,484.0
A06418,39165.0
A06419,3862.0
A06420,46308.0
A06421,12400.0
A06422,15373345.0
A06423,4266.0
A06424,2120.0
A06425,600.0
A06426,1268.4599999999998
A06427,3646680.0
A06428,28880.010000000002
A06429,5322.95
